"AID","Date","GPS.Latitude","GPS.Longitude","Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","Status"
"WR_MD127",2021-05-25,43.136744,-108.601356,"2021.05.25 00:00:30","2021.05.25 00:00:00","2021.05.25 00:00:30","Succeeded","12T",4778793,695079,7.5,"",2021-05-24 18:28:11,1,"","","No",NA,"723267A",2021-05-24 18:00:30,2021-03-01,NA
"WR_MD127",2021-05-26,43.136744,-108.602128,"2021.05.26 00:00:30","2021.05.26 00:00:00","2021.05.26 00:00:30","Succeeded","12T",4778791,695016,7.5,"",2021-05-25 18:11:21,1,"","","No",NA,"723267A",2021-05-25 18:00:30,2021-03-01,NA
"WR_MD127",2021-05-27,43.136401,-108.602042,"2021.05.27 00:00:30","2021.05.27 00:00:00","2021.05.27 00:00:30","Succeeded","12T",4778753,695024,7.5,"",2021-05-26 18:11:21,1,"","","No",NA,"723267A",2021-05-26 18:00:30,2021-03-01,NA
"WR_MD127",2021-05-28,43.1352,-108.601184,"2021.05.28 00:00:30","2021.05.28 00:00:00","2021.05.28 00:00:30","Succeeded","12T",4778622,695098,7.5,"",2021-05-27 18:19:19,1,"","","No",NA,"723267A",2021-05-27 18:00:30,2021-03-01,NA
"WR_MD127",2021-05-29,43.136315,-108.602042,"2021.05.29 00:01:30","2021.05.29 00:00:00","2021.05.29 00:01:30","Succeeded","12T",4778744,695025,37.5,"",2021-05-28 18:19:20,1,"","","No",NA,"723267A",2021-05-28 18:01:30,2021-03-01,NA
"WR_MD127",2021-05-30,43.118119,-108.603759,"2021.05.30 00:01:30","2021.05.30 00:00:00","2021.05.30 00:01:30","Succeeded","12T",4776719,694943,7.5,"",2021-05-29 18:11:21,1,"","","No",NA,"723267A",2021-05-29 18:01:30,2021-03-01,NA
"WR_MD127",2021-05-31,43.131766,-108.588395,"2021.05.31 00:01:30","2021.05.31 00:00:00","2021.05.31 00:01:30","Succeeded","12T",4778270,696149,7.5,"",2021-05-30 18:28:11,1,"","","No",NA,"723267A",2021-05-30 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-01,43.137603,-108.600926,"2021.06.01 00:01:30","2021.06.01 00:00:00","2021.06.01 00:01:30","Succeeded","12T",4778889,695111,22.5,"",2021-05-31 18:11:21,1,"","","No",NA,"723267A",2021-05-31 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-02,43.13683,-108.602128,"2021.06.02 00:00:30","2021.06.02 00:00:00","2021.06.02 00:00:30","Succeeded","12T",4778801,695016,7.5,"",2021-06-01 18:11:21,1,"","","No",NA,"723267A",2021-06-01 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-03,43.136744,-108.601699,"2021.06.03 00:01:30","2021.06.03 00:00:00","2021.06.03 00:01:30","Succeeded","12T",4778792,695051,22.5,"",2021-06-02 18:11:21,1,"","","No",NA,"723267A",2021-06-02 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-04,43.132195,-108.595347,"2021.06.04 00:00:30","2021.06.04 00:00:00","2021.06.04 00:00:30","Succeeded","12T",4778302,695582,22.5,"",2021-06-03 18:11:21,1,"","","No",NA,"723267A",2021-06-03 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-05,43.139749,-108.605819,"2021.06.05 00:00:30","2021.06.05 00:00:00","2021.06.05 00:00:30","Succeeded","12T",4779116,694707,7.5,"",2021-06-04 18:28:11,1,"","","No",NA,"723267A",2021-06-04 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-06,43.121552,-108.625216,"2021.06.06 00:01:30","2021.06.06 00:00:00","2021.06.06 00:01:30","Succeeded","12T",4777051,693186,7.5,"",2021-06-05 18:11:21,1,"","","No",NA,"723267A",2021-06-05 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-07,43.139148,-108.606763,"2021.06.07 00:01:30","2021.06.07 00:00:00","2021.06.07 00:01:30","Succeeded","12T",4779047,694632,7.5,"",2021-06-06 18:11:21,2,"","","No",NA,"723267A",2021-06-06 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-09,43.137002,-108.602986,"2021.06.09 00:02:30","2021.06.09 00:00:00","2021.06.09 00:02:30","Succeeded","12T",4778818,694946,22.5,"",2021-06-08 18:28:12,1,"","","No",NA,"723267A",2021-06-08 18:02:30,2021-03-01,NA
"WR_MD127",2021-06-10,43.13683,-108.601184,"2021.06.10 00:00:30","2021.06.10 00:00:00","2021.06.10 00:00:30","Succeeded","12T",4778803,695093,7.5,"",2021-06-09 18:28:10,1,"","","No",NA,"723267A",2021-06-09 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-11,43.132195,-108.595262,"2021.06.11 00:00:30","2021.06.11 00:00:00","2021.06.11 00:00:30","Succeeded","12T",4778302,695589,7.5,"",2021-06-10 18:19:20,1,"","","No",NA,"723267A",2021-06-10 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-12,43.13683,-108.603072,"2021.06.12 00:00:30","2021.06.12 00:00:00","2021.06.12 00:00:30","Succeeded","12T",4778799,694939,7.5,"",2021-06-11 18:11:21,1,"","","No",NA,"723267A",2021-06-11 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-13,43.137345,-108.600411,"2021.06.13 00:00:30","2021.06.13 00:00:00","2021.06.13 00:00:30","Succeeded","12T",4778862,695154,7.5,"",2021-06-12 18:19:20,1,"","","No",NA,"723267A",2021-06-12 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-14,43.139062,-108.606334,"2021.06.14 00:00:30","2021.06.14 00:00:00","2021.06.14 00:00:30","Succeeded","12T",4779039,694667,7.5,"",2021-06-13 18:19:19,1,"","","No",NA,"723267A",2021-06-13 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-15,43.136401,-108.600926,"2021.06.15 00:00:30","2021.06.15 00:00:00","2021.06.15 00:00:30","Succeeded","12T",4778756,695115,7.5,"",2021-06-14 18:11:20,1,"","","No",NA,"723267A",2021-06-14 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-16,43.13683,-108.603158,"2021.06.16 00:02:30","2021.06.16 00:00:00","2021.06.16 00:02:30","Succeeded","12T",4778798,694932,7.5,"",2021-06-15 18:11:21,1,"","","No",NA,"723267A",2021-06-15 18:02:30,2021-03-01,NA
"WR_MD127",2021-06-17,43.13683,-108.601699,"2021.06.17 00:01:30","2021.06.17 00:00:00","2021.06.17 00:01:30","Succeeded","12T",4778802,695051,7.5,"",2021-06-16 18:11:21,1,"","","No",NA,"723267A",2021-06-16 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-18,43.136916,-108.603072,"2021.06.18 00:00:30","2021.06.18 00:00:00","2021.06.18 00:00:30","Succeeded","12T",4778808,694939,7.5,"",2021-06-17 18:19:20,1,"","","No",NA,"723267A",2021-06-17 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-19,43.132539,-108.593545,"2021.06.19 00:00:30","2021.06.19 00:00:00","2021.06.19 00:00:30","Succeeded","12T",4778344,695728,7.5,"",2021-06-18 18:28:11,1,"","","No",NA,"723267A",2021-06-18 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-20,43.136916,-108.603072,"2021.06.20 00:01:30","2021.06.20 00:00:00","2021.06.20 00:01:30","Succeeded","12T",4778808,694939,7.5,"",2021-06-19 18:28:11,1,"","","No",NA,"723267A",2021-06-19 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-21,43.135114,-108.601098,"2021.06.21 00:01:30","2021.06.21 00:00:00","2021.06.21 00:01:30","Succeeded","12T",4778613,695105,7.5,"",2021-06-20 18:11:21,1,"","","No",NA,"723267A",2021-06-20 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-22,43.137603,-108.604531,"2021.06.22 00:01:30","2021.06.22 00:00:00","2021.06.22 00:01:30","Succeeded","12T",4778881,694818,7.5,"",2021-06-21 18:19:20,1,"","","No",NA,"723267A",2021-06-21 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-23,43.136916,-108.603158,"2021.06.23 00:01:30","2021.06.23 00:00:00","2021.06.23 00:01:30","Succeeded","12T",4778808,694932,7.5,"",2021-06-22 18:11:20,1,"","","No",NA,"723267A",2021-06-22 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-24,43.137002,-108.603158,"2021.06.24 00:00:30","2021.06.24 00:00:00","2021.06.24 00:00:30","Succeeded","12T",4778817,694932,7.5,"",2021-06-23 18:11:20,1,"","","No",NA,"723267A",2021-06-23 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-25,43.137002,-108.603158,"2021.06.25 00:01:30","2021.06.25 00:00:00","2021.06.25 00:01:30","Succeeded","12T",4778817,694932,7.5,"",2021-06-24 18:19:19,1,"","","No",NA,"723267A",2021-06-24 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-26,43.13211,-108.595262,"2021.06.26 00:01:30","2021.06.26 00:00:00","2021.06.26 00:01:30","Succeeded","12T",4778293,695590,37.5,"",2021-06-25 18:11:21,1,"","","No",NA,"723267A",2021-06-25 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-27,43.137088,-108.60436,"2021.06.27 00:01:30","2021.06.27 00:00:00","2021.06.27 00:01:30","Succeeded","12T",4778824,694834,22.5,"",2021-06-26 18:11:21,1,"","","No",NA,"723267A",2021-06-26 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-28,43.136916,-108.603158,"2021.06.28 00:01:30","2021.06.28 00:00:00","2021.06.28 00:01:30","Succeeded","12T",4778808,694932,7.5,"",2021-06-27 18:11:20,1,"","","No",NA,"723267A",2021-06-27 18:01:30,2021-03-01,NA
"WR_MD127",2021-06-29,43.13271,-108.593202,"2021.06.29 00:00:30","2021.06.29 00:00:00","2021.06.29 00:00:30","Succeeded","12T",4778364,695755,22.5,"",2021-06-28 18:19:19,1,"","","No",NA,"723267A",2021-06-28 18:00:30,2021-03-01,NA
"WR_MD127",2021-06-30,43.132539,-108.593545,"2021.06.30 00:01:30","2021.06.30 00:00:00","2021.06.30 00:01:30","Succeeded","12T",4778344,695728,7.5,"",2021-06-29 18:11:20,1,"","","No",NA,"723267A",2021-06-29 18:01:30,2021-03-01,NA
"WR_MD127",2021-07-01,43.091168,-108.398709,"2021.07.01 00:01:30","2021.07.01 00:00:00","2021.07.01 00:01:30","Succeeded","12T",4774223,711718,22.5,"",2021-06-30 18:11:21,1,"","","No",NA,"723267A",2021-06-30 18:01:30,2021-03-01,NA
"WR_MD127",2021-07-02,43.189788,-108.373733,"2021.07.02 00:00:30","2021.07.02 00:00:00","2021.07.02 00:00:30","Succeeded","12T",4785239,713408,7.5,"",2021-07-01 18:11:21,1,"","","No",NA,"723267A",2021-07-01 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-03,43.16155,-108.409266,"2021.07.03 00:01:30","2021.07.03 00:00:00","2021.07.03 00:01:30","Succeeded","12T",4782013,710617,7.5,"",2021-07-02 18:11:21,1,"","","No",NA,"723267A",2021-07-02 18:01:30,2021-03-01,NA
"WR_MD127",2021-07-04,43.16112,-108.408666,"2021.07.04 00:00:30","2021.07.04 00:00:00","2021.07.04 00:00:30","Succeeded","12T",4781967,710667,22.5,"",2021-07-03 18:11:21,1,"","","No",NA,"723267A",2021-07-03 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-05,43.152881,-108.474584,"2021.07.05 00:00:30","2021.07.05 00:00:00","2021.07.05 00:00:30","Succeeded","12T",4780888,705336,7.5,"",2021-07-04 18:11:20,1,"","","No",NA,"723267A",2021-07-04 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-06,43.161206,-108.408408,"2021.07.06 00:00:30","2021.07.06 00:00:00","2021.07.06 00:00:30","Succeeded","12T",4781977,710688,7.5,"",2021-07-05 18:19:20,1,"","","No",NA,"723267A",2021-07-05 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-07,43.16112,-108.408494,"2021.07.07 00:00:30","2021.07.07 00:00:00","2021.07.07 00:00:30","Succeeded","12T",4781968,710681,7.5,"",2021-07-06 18:19:20,1,"","","No",NA,"723267A",2021-07-06 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-08,43.16155,-108.409867,"2021.07.08 00:01:30","2021.07.08 00:00:00","2021.07.08 00:01:30","Succeeded","12T",4782012,710568,7.5,"",2021-07-07 18:11:21,1,"","","No",NA,"723267A",2021-07-07 18:01:30,2021-03-01,NA
"WR_MD127",2021-07-09,43.161464,-108.409867,"2021.07.09 00:01:30","2021.07.09 00:00:00","2021.07.09 00:01:30","Succeeded","12T",4782002,710569,7.5,"",2021-07-08 18:11:21,1,"","","No",NA,"723267A",2021-07-08 18:01:30,2021-03-01,NA
"WR_MD127",2021-07-10,43.162236,-108.410296,"2021.07.10 00:00:30","2021.07.10 00:00:00","2021.07.10 00:00:30","Succeeded","12T",4782087,710531,7.5,"",2021-07-09 18:28:10,1,"","","No",NA,"723267A",2021-07-09 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-11,43.161206,-108.408751,"2021.07.11 00:00:30","2021.07.11 00:00:00","2021.07.11 00:00:30","Succeeded","12T",4781976,710660,7.5,"",2021-07-10 18:19:20,1,"","","No",NA,"723267A",2021-07-10 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-12,43.160605,-108.412013,"2021.07.12 00:00:30","2021.07.12 00:00:00","2021.07.12 00:00:30","Succeeded","12T",4781901,710397,7.5,"",2021-07-11 18:11:20,1,"","","No",NA,"723267A",2021-07-11 18:00:30,2021-03-01,NA
"WR_MD127",2021-07-14,43.16112,-108.409095,"2021.07.14 00:01:30","2021.07.14 00:00:00","2021.07.14 00:01:30","Succeeded","12T",4781966,710632,7.5,"",2021-07-13 18:19:20,1,"","","No",NA,"723267A",2021-07-13 18:01:30,2021-03-01,NA
"WR_MD127",2021-07-15,43.175626,-108.375878,"2021.07.15 00:01:30","2021.07.15 00:00:00","2021.07.15 00:01:30","Succeeded","12T",4783661,713283,22.5,"",2021-07-14 18:28:12,1,"","","No",NA,"723267A",2021-07-14 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-02,43.246608,-109.156079,"2021.03.02 00:00:30","2021.03.02 00:00:00","2021.03.02 00:00:30","Succeeded","12T",4789851,649694,7.5,"",2021-03-01 17:28:21,1,"","","No",NA,"723268A",2021-03-01 17:00:30,2021-03-01,NA
"WR_MD128",2021-03-03,43.231931,-109.175563,"2021.03.03 00:00:30","2021.03.03 00:00:00","2021.03.03 00:00:30","Succeeded","12T",4788187,648148,7.5,"",2021-03-02 17:11:30,1,"","","No",NA,"723268A",2021-03-02 17:00:30,2021-03-01,NA
"WR_MD128",2021-03-04,43.229785,-109.178138,"2021.03.04 00:00:30","2021.03.04 00:00:00","2021.03.04 00:00:30","Succeeded","12T",4787944,647944,22.5,"",2021-03-03 17:11:31,1,"","","No",NA,"723268A",2021-03-03 17:00:30,2021-03-01,NA
"WR_MD128",2021-03-05,43.228841,-109.180026,"2021.03.05 00:00:30","2021.03.05 00:00:00","2021.03.05 00:00:30","Succeeded","12T",4787836,647793,7.5,"",2021-03-04 17:11:31,1,"","","No",NA,"723268A",2021-03-04 17:00:30,2021-03-01,NA
"WR_MD128",2021-03-06,43.23854,-109.179254,"2021.03.06 00:00:30","2021.03.06 00:00:00","2021.03.06 00:00:30","Succeeded","12T",4788914,647832,7.5,"",2021-03-05 17:11:30,1,"","","No",NA,"723268A",2021-03-05 17:00:30,2021-03-01,NA
"WR_MD128",2021-03-07,43.230128,-109.181314,"2021.03.07 00:01:30","2021.03.07 00:00:00","2021.03.07 00:01:30","Succeeded","12T",4787976,647685,7.5,"",2021-03-06 17:11:31,1,"","","No",NA,"723268A",2021-03-06 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-08,43.231759,-109.17788,"2021.03.08 00:01:30","2021.03.08 00:00:00","2021.03.08 00:01:30","Succeeded","12T",4788164,647960,7.5,"",2021-03-07 17:11:30,1,"","","No",NA,"723268A",2021-03-07 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-09,43.240256,-109.180026,"2021.03.09 00:00:30","2021.03.09 00:00:00","2021.03.09 00:00:30","Succeeded","12T",4789103,647765,7.5,"",2021-03-08 17:11:31,1,"","","No",NA,"723268A",2021-03-08 17:00:30,2021-03-01,NA
"WR_MD128",2021-03-10,43.232617,-109.174962,"2021.03.10 00:01:30","2021.03.10 00:00:00","2021.03.10 00:01:30","Succeeded","12T",4788264,648195,7.5,"",2021-03-09 17:11:31,1,"","","No",NA,"723268A",2021-03-09 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-11,43.24841,-109.154534,"2021.03.11 00:01:30","2021.03.11 00:00:00","2021.03.11 00:01:30","Succeeded","12T",4790054,649815,7.5,"",2021-03-10 17:11:31,1,"","","No",NA,"723268A",2021-03-10 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-12,43.257937,-109.13651,"2021.03.12 00:01:30","2021.03.12 00:00:00","2021.03.12 00:01:30","Succeeded","12T",4791145,651255,22.5,"",2021-03-11 17:11:30,1,"","","No",NA,"723268A",2021-03-11 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-13,43.26858,-109.130588,"2021.03.13 00:01:30","2021.03.13 00:00:00","2021.03.13 00:01:30","Succeeded","12T",4792338,651709,22.5,"",2021-03-12 17:11:30,1,"","","No",NA,"723268A",2021-03-12 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-14,43.260856,-109.14372,"2021.03.14 00:01:30","2021.03.14 00:00:00","2021.03.14 00:01:30","Succeeded","12T",4791456,650662,22.5,"",2021-03-13 17:19:29,1,"","","No",NA,"723268A",2021-03-13 17:01:30,2021-03-01,NA
"WR_MD128",2021-03-15,43.260512,-109.161487,"2021.03.15 00:01:30","2021.03.15 00:00:00","2021.03.15 00:01:30","Succeeded","12T",4791386,649221,7.5,"",2021-03-14 18:19:29,1,"","","No",NA,"723268A",2021-03-14 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-16,43.267121,-109.130673,"2021.03.16 00:00:30","2021.03.16 00:00:00","2021.03.16 00:00:30","Succeeded","12T",4792175,651706,7.5,"",2021-03-15 18:11:30,1,"","","No",NA,"723268A",2021-03-15 18:00:30,2021-03-01,NA
"WR_MD128",2021-03-17,43.259311,-109.128957,"2021.03.17 00:00:30","2021.03.17 00:00:00","2021.03.17 00:00:30","Succeeded","12T",4791311,651864,22.5,"",2021-03-16 18:11:31,1,"","","No",NA,"723268A",2021-03-16 18:00:30,2021-03-01,NA
"WR_MD128",2021-03-18,43.266349,-109.133162,"2021.03.18 00:00:30","2021.03.18 00:00:00","2021.03.18 00:00:30","Succeeded","12T",4792085,651506,7.5,"",2021-03-17 18:19:29,1,"","","No",NA,"723268A",2021-03-17 18:00:30,2021-03-01,NA
"WR_MD128",2021-03-19,43.27107,-109.139342,"2021.03.19 00:00:30","2021.03.19 00:00:00","2021.03.19 00:00:30","Succeeded","12T",4792598,650992,7.5,"",2021-03-18 18:11:31,1,"","","No",NA,"723268A",2021-03-18 18:00:30,2021-03-01,NA
"WR_MD128",2021-03-20,43.258109,-109.155822,"2021.03.20 00:00:30","2021.03.20 00:00:00","2021.03.20 00:00:30","Succeeded","12T",4791129,649687,7.5,"",2021-03-19 18:11:30,1,"","","No",NA,"723268A",2021-03-19 18:00:30,2021-03-01,NA
"WR_MD128",2021-03-21,43.255706,-109.17213,"2021.03.21 00:01:30","2021.03.21 00:00:00","2021.03.21 00:01:30","Succeeded","12T",4790833,648369,7.5,"",2021-03-20 18:11:31,1,"","","No",NA,"723268A",2021-03-20 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-22,43.261027,-109.131103,"2021.03.22 00:01:30","2021.03.22 00:00:00","2021.03.22 00:01:30","Succeeded","12T",4791498,651686,7.5,"",2021-03-21 18:28:21,1,"","","No",NA,"723268A",2021-03-21 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-23,43.260341,-109.156938,"2021.03.23 00:01:30","2021.03.23 00:00:00","2021.03.23 00:01:30","Succeeded","12T",4791375,649591,22.5,"",2021-03-22 18:11:30,1,"","","No",NA,"723268A",2021-03-22 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-24,43.257079,-109.171443,"2021.03.24 00:01:30","2021.03.24 00:00:00","2021.03.24 00:01:30","Succeeded","12T",4790987,648421,22.5,"",2021-03-23 18:11:30,1,"","","No",NA,"723268A",2021-03-23 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-25,43.257852,-109.171271,"2021.03.25 00:01:30","2021.03.25 00:00:00","2021.03.25 00:01:30","Succeeded","12T",4791073,648433,7.5,"",2021-03-24 18:28:21,1,"","","No",NA,"723268A",2021-03-24 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-26,43.248067,-109.177279,"2021.03.26 00:01:30","2021.03.26 00:00:00","2021.03.26 00:01:30","Succeeded","12T",4789976,647969,7.5,"",2021-03-25 18:11:30,1,"","","No",NA,"723268A",2021-03-25 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-27,43.240685,-109.175391,"2021.03.27 00:01:30","2021.03.27 00:00:00","2021.03.27 00:01:30","Succeeded","12T",4789159,648141,37.5,"",2021-03-26 18:11:30,1,"","","No",NA,"723268A",2021-03-26 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-28,43.250728,-109.181571,"2021.03.28 00:00:30","2021.03.28 00:00:00","2021.03.28 00:00:30","Succeeded","12T",4790264,647615,7.5,"",2021-03-27 18:11:30,1,"","","No",NA,"723268A",2021-03-27 18:00:30,2021-03-01,NA
"WR_MD128",2021-03-29,43.232274,-109.182172,"2021.03.29 00:01:30","2021.03.29 00:00:00","2021.03.29 00:01:30","Succeeded","12T",4788213,647610,7.5,"",2021-03-28 18:28:21,1,"","","No",NA,"723268A",2021-03-28 18:01:30,2021-03-01,NA
"WR_MD128",2021-03-30,43.228412,-109.184575,"2021.03.30 00:01:30","2021.03.30 00:00:00","2021.03.30 00:01:30","Succeeded","12T",4787780,647425,7.5,"",2021-03-29 18:11:30,1,"","","No",NA,"723268A",2021-03-29 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-01,43.256392,-109.178309,"2021.04.01 00:00:30","2021.04.01 00:00:00","2021.04.01 00:00:30","Succeeded","12T",4790898,647866,7.5,"",2021-03-31 18:19:29,1,"","","No",NA,"723268A",2021-03-31 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-02,43.251843,-109.180455,"2021.04.02 00:01:30","2021.04.02 00:00:00","2021.04.02 00:01:30","Succeeded","12T",4790389,647703,52.5,"",2021-04-01 18:11:30,1,"","","No",NA,"723268A",2021-04-01 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-03,43.248582,-109.179597,"2021.04.03 00:01:30","2021.04.03 00:00:00","2021.04.03 00:01:30","Succeeded","12T",4790029,647780,7.5,"",2021-04-02 18:11:30,1,"","","No",NA,"723268A",2021-04-02 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-04,43.24017,-109.180627,"2021.04.04 00:01:30","2021.04.04 00:00:00","2021.04.04 00:01:30","Succeeded","12T",4789093,647717,7.5,"",2021-04-03 18:19:30,1,"","","No",NA,"723268A",2021-04-03 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-06,43.237338,-109.161572,"2021.04.06 00:01:30","2021.04.06 00:00:00","2021.04.06 00:01:30","Succeeded","12T",4788812,649271,7.5,"",2021-04-05 18:11:31,1,"","","No",NA,"723268A",2021-04-05 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-07,43.259568,-109.134107,"2021.04.07 00:00:30","2021.04.07 00:00:00","2021.04.07 00:00:30","Succeeded","12T",4791330,651446,7.5,"",2021-04-06 18:11:31,1,"","","No",NA,"723268A",2021-04-06 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-08,43.260083,-109.15977,"2021.04.08 00:00:30","2021.04.08 00:00:00","2021.04.08 00:00:30","Succeeded","12T",4791341,649362,7.5,"",2021-04-07 18:11:31,1,"","","No",NA,"723268A",2021-04-07 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-09,43.247123,-109.161487,"2021.04.09 00:01:30","2021.04.09 00:00:00","2021.04.09 00:01:30","Succeeded","12T",4789899,649254,22.5,"",2021-04-08 18:11:31,1,"","","No",NA,"723268A",2021-04-08 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-10,43.261285,-109.152732,"2021.04.10 00:00:30","2021.04.10 00:00:00","2021.04.10 00:00:30","Succeeded","12T",4791487,649930,7.5,"",2021-04-09 18:11:31,1,"","","No",NA,"723268A",2021-04-09 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-11,43.256307,-109.186292,"2021.04.11 00:01:30","2021.04.11 00:00:00","2021.04.11 00:01:30","Succeeded","12T",4790875,647218,7.5,"",2021-04-10 18:19:29,1,"","","No",NA,"723268A",2021-04-10 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-12,43.260169,-109.143291,"2021.04.12 00:00:30","2021.04.12 00:00:00","2021.04.12 00:00:30","Succeeded","12T",4791380,650699,7.5,"",2021-04-11 18:11:30,1,"","","No",NA,"723268A",2021-04-11 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-13,43.268237,-109.12827,"2021.04.13 00:01:30","2021.04.13 00:00:00","2021.04.13 00:01:30","Succeeded","12T",4792304,651898,7.5,"",2021-04-12 18:11:32,1,"","","No",NA,"723268A",2021-04-12 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-14,43.268151,-109.125438,"2021.04.14 00:01:30","2021.04.14 00:00:00","2021.04.14 00:01:30","Succeeded","12T",4792299,652128,7.5,"",2021-04-13 18:11:30,1,"","","No",NA,"723268A",2021-04-13 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-15,43.264289,-109.126725,"2021.04.15 00:00:30","2021.04.15 00:00:00","2021.04.15 00:00:30","Succeeded","12T",4791868,652033,7.5,"",2021-04-14 18:11:30,1,"","","No",NA,"723268A",2021-04-14 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-16,43.27107,-109.130502,"2021.04.16 00:01:30","2021.04.16 00:00:00","2021.04.16 00:01:30","Succeeded","12T",4792614,651710,7.5,"",2021-04-15 18:19:29,1,"","","No",NA,"723268A",2021-04-15 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-17,43.271842,-109.135566,"2021.04.17 00:00:30","2021.04.17 00:00:00","2021.04.17 00:00:30","Succeeded","12T",4792691,651297,7.5,"",2021-04-16 18:11:30,1,"","","No",NA,"723268A",2021-04-16 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-18,43.266006,-109.130845,"2021.04.18 00:01:30","2021.04.18 00:00:00","2021.04.18 00:01:30","Succeeded","12T",4792051,651695,22.5,"",2021-04-17 18:11:31,1,"","","No",NA,"723268A",2021-04-17 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-19,43.259053,-109.167409,"2021.04.19 00:01:30","2021.04.19 00:00:00","2021.04.19 00:01:30","Succeeded","12T",4791213,648744,7.5,"",2021-04-18 18:11:31,1,"","","No",NA,"723268A",2021-04-18 18:01:30,2021-03-01,NA
"WR_MD128",2021-04-20,43.266263,-109.122605,"2021.04.20 00:00:30","2021.04.20 00:00:00","2021.04.20 00:00:30","Succeeded","12T",4792095,652363,7.5,"",2021-04-19 18:11:30,1,"","","No",NA,"723268A",2021-04-19 18:00:30,2021-03-01,NA
"WR_MD128",2021-04-21,43.266349,-109.130244,"2021.04.21 00:01:30","2021.04.21 00:00:00","2021.04.21 00:01:30","Succeeded","12T",4792090,651742,7.5,"",2021-04-20 18:11:30,1,"","","No",NA,"723268A",2021-04-20 18:01:30,2021-03-01,NA
