"Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.Latitude","GPS.Longitude","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","AID","Date","Status"
"2021.06.27 00:01:30","2021.06.27 00:00:00","2021.06.27 00:01:30","Succeeded",43.168159,-109.396319,"12T",4780737,630357,7.5,"",2021-06-26 18:03:40,1,"","","No",NA,"708521A",2021-06-26 18:01:30,2021-03-01,"WR_Elk086",2021-06-27,"NA"
"2021.06.28 00:01:30","2021.06.28 00:00:00","2021.06.28 00:01:30","Succeeded",43.170733,-109.396749,"12T",4781022,630317,22.5,"",2021-06-27 18:03:40,1,"","","No",NA,"708521A",2021-06-27 18:01:30,2021-03-01,"WR_Elk086",2021-06-28,"NA"
"2021.06.29 00:01:30","2021.06.29 00:00:00","2021.06.29 00:01:30","Succeeded",43.168416,-109.395976,"12T",4780766,630385,7.5,"",2021-06-28 18:03:41,1,"","","No",NA,"708521A",2021-06-28 18:01:30,2021-03-01,"WR_Elk086",2021-06-29,"NA"
"2021.06.30 00:01:30","2021.06.30 00:00:00","2021.06.30 00:01:30","Succeeded",43.160691,-109.400954,"12T",4779901,629997,7.5,"",2021-06-29 18:03:40,1,"","","No",NA,"708521A",2021-06-29 18:01:30,2021-03-01,"WR_Elk086",2021-06-30,"NA"
"2021.07.01 00:01:30","2021.07.01 00:00:00","2021.07.01 00:01:30","Succeeded",43.163095,-109.403958,"12T",4780163,629747,37.5,"",2021-06-30 18:03:41,1,"","","No",NA,"708521A",2021-06-30 18:01:30,2021-03-01,"WR_Elk086",2021-07-01,"NA"
"2021.07.02 00:01:30","2021.07.02 00:00:00","2021.07.02 00:01:30","Succeeded",43.164382,-109.396234,"12T",4780318,630372,22.5,"",2021-07-01 18:03:41,1,"","","No",NA,"708521A",2021-07-01 18:01:30,2021-03-01,"WR_Elk086",2021-07-02,"NA"
"2021.07.03 00:01:30","2021.07.03 00:00:00","2021.07.03 00:01:30","Succeeded",43.165412,-109.437861,"12T",4780368,626986,37.5,"",2021-07-02 18:03:41,1,"","","No",NA,"708521A",2021-07-02 18:01:30,2021-03-01,"WR_Elk086",2021-07-03,"NA"
"2021.07.04 00:00:30","2021.07.04 00:00:00","2021.07.04 00:00:30","Succeeded",43.16524,-109.435201,"12T",4780353,627203,22.5,"",2021-07-03 18:12:49,1,"","","No",NA,"708521A",2021-07-03 18:00:30,2021-03-01,"WR_Elk086",2021-07-04,"NA"
"2021.07.05 00:01:30","2021.07.05 00:00:00","2021.07.05 00:01:30","Succeeded",43.172364,-109.436831,"12T",4781142,627056,22.5,"",2021-07-04 18:12:49,1,"","","No",NA,"708521A",2021-07-04 18:01:30,2021-03-01,"WR_Elk086",2021-07-05,"NA"
"2021.07.06 00:02:30","2021.07.06 00:00:00","2021.07.06 00:02:30","Succeeded",43.181977,-109.423528,"12T",4782230,628117,7.5,"",2021-07-05 18:03:40,1,"","","No",NA,"708521A",2021-07-05 18:02:30,2021-03-01,"WR_Elk086",2021-07-06,"NA"
"2021.07.07 00:00:30","2021.07.07 00:00:00","2021.07.07 00:00:30","Succeeded",43.180604,-109.432626,"12T",4782063,627380,7.5,"",2021-07-06 18:03:41,1,"","","No",NA,"708521A",2021-07-06 18:00:30,2021-03-01,"WR_Elk086",2021-07-07,"NA"
"2021.07.08 00:02:30","2021.07.08 00:00:00","2021.07.08 00:02:30","Succeeded",43.166699,-109.445844,"12T",4780499,626335,22.5,"",2021-07-07 18:03:41,1,"","","No",NA,"708521A",2021-07-07 18:02:30,2021-03-01,"WR_Elk086",2021-07-08,"NA"
"2021.07.09 00:01:30","2021.07.09 00:00:00","2021.07.09 00:01:30","Succeeded",43.165584,-109.447989,"12T",4780372,626163,22.5,"",2021-07-08 18:03:41,1,"","","No",NA,"708521A",2021-07-08 18:01:30,2021-03-01,"WR_Elk086",2021-07-09,"NA"
"2021.07.10 00:00:30","2021.07.10 00:00:00","2021.07.10 00:00:30","Succeeded",43.167815,-109.451594,"12T",4780614,625865,7.5,"",2021-07-09 18:12:49,1,"","","No",NA,"708521A",2021-07-09 18:00:30,2021-03-01,"WR_Elk086",2021-07-10,"NA"
"2021.07.11 00:01:30","2021.07.11 00:00:00","2021.07.11 00:01:30","Succeeded",43.166528,-109.461207,"12T",4780457,625086,7.5,"",2021-07-10 18:03:40,1,"","","No",NA,"708521A",2021-07-10 18:01:30,2021-03-01,"WR_Elk086",2021-07-11,"NA"
"2021.07.12 00:00:30","2021.07.12 00:00:00","2021.07.12 00:00:30","Succeeded",43.155971,-109.456229,"12T",4779292,625512,7.5,"",2021-07-11 18:03:40,1,"","","No",NA,"708521A",2021-07-11 18:00:30,2021-03-01,"WR_Elk086",2021-07-12,"NA"
"2021.07.13 00:00:30","2021.07.13 00:00:00","2021.07.13 00:00:30","Succeeded",43.169017,-109.40207,"12T",4780823,629888,7.5,"",2021-07-12 18:03:40,1,"","","No",NA,"708521A",2021-07-12 18:00:30,2021-03-01,"WR_Elk086",2021-07-13,"NA"
"2021.07.14 00:01:30","2021.07.14 00:00:00","2021.07.14 00:01:30","Succeeded",43.161807,-109.420695,"12T",4779994,628389,7.5,"",2021-07-13 18:03:40,1,"","","No",NA,"708521A",2021-07-13 18:01:30,2021-03-01,"WR_Elk086",2021-07-14,"NA"
"2021.07.15 00:01:30","2021.07.15 00:00:00","2021.07.15 00:01:30","Succeeded",43.164811,-109.415889,"12T",4780335,628774,22.5,"",2021-07-14 18:03:42,1,"","","No",NA,"708521A",2021-07-14 18:01:30,2021-03-01,"WR_Elk086",2021-07-15,"NA"
"2021.03.02 00:01:30","2021.03.02 00:00:00","2021.03.02 00:01:30","Succeeded",43.595939,-108.943992,"12T",4829050,665955,22.5,"",2021-03-01 17:04:24,1,"","","No",NA,"708525A",2021-03-01 17:01:30,2021-03-01,"WR_Elk054",2021-03-02,"NA"
"2021.03.03 00:01:30","2021.03.03 00:00:00","2021.03.03 00:01:30","Succeeded",43.582978,-109.023299,"12T",4827455,659588,7.5,"",2021-03-02 17:04:21,1,"","","No",NA,"708525A",2021-03-02 17:01:30,2021-03-01,"WR_Elk054",2021-03-03,"NA"
"2021.03.04 00:01:30","2021.03.04 00:00:00","2021.03.04 00:01:30","Succeeded",43.576884,-109.045529,"12T",4826736,657809,7.5,"",2021-03-03 17:04:24,1,"","","No",NA,"708525A",2021-03-03 17:01:30,2021-03-01,"WR_Elk054",2021-03-04,"NA"
"2021.03.05 00:02:30","2021.03.05 00:00:00","2021.03.05 00:02:30","Succeeded",43.589931,-109.029307,"12T",4828216,659084,7.5,"",2021-03-04 17:04:23,1,"","","No",NA,"708525A",2021-03-04 17:02:30,2021-03-01,"WR_Elk054",2021-03-05,"NA"
"2021.03.06 00:01:30","2021.03.06 00:00:00","2021.03.06 00:01:30","Succeeded",43.59345,-109.032311,"12T",4828601,658833,7.5,"",2021-03-05 17:04:20,1,"","","No",NA,"708525A",2021-03-05 17:01:30,2021-03-01,"WR_Elk054",2021-03-06,"NA"
"2021.03.07 00:01:30","2021.03.07 00:00:00","2021.03.07 00:01:30","Succeeded",43.597827,-109.051194,"12T",4829051,657297,7.5,"",2021-03-06 17:04:23,1,"","","No",NA,"708525A",2021-03-06 17:01:30,2021-03-01,"WR_Elk054",2021-03-07,"NA"
"2021.03.08 00:01:30","2021.03.08 00:00:00","2021.03.08 00:01:30","Succeeded",43.622632,-109.046731,"12T",4831814,657592,7.5,"",2021-03-07 17:04:20,1,"","","No",NA,"708525A",2021-03-07 17:01:30,2021-03-01,"WR_Elk054",2021-03-08,"NA"
"2021.03.09 00:01:30","2021.03.09 00:00:00","2021.03.09 00:01:30","Succeeded",43.609328,-109.052482,"12T",4830326,657163,7.5,"",2021-03-08 17:04:20,1,"","","No",NA,"708525A",2021-03-08 17:01:30,2021-03-01,"WR_Elk054",2021-03-09,"NA"
"2021.03.10 00:01:30","2021.03.10 00:00:00","2021.03.10 00:01:30","Succeeded",43.575854,-109.090333,"12T",4826537,654194,7.5,"",2021-03-09 17:04:21,1,"","","No",NA,"708525A",2021-03-09 17:01:30,2021-03-01,"WR_Elk054",2021-03-10,"NA"
"2021.03.11 00:00:30","2021.03.11 00:00:00","2021.03.11 00:00:30","Succeeded",43.564525,-109.063811,"12T",4825329,656365,7.5,"",2021-03-10 17:04:21,1,"","","No",NA,"708525A",2021-03-10 17:00:30,2021-03-01,"WR_Elk054",2021-03-11,"NA"
"2021.03.12 00:01:30","2021.03.12 00:00:00","2021.03.12 00:01:30","Succeeded",43.550963,-109.037375,"12T",4823872,658535,7.5,"",2021-03-11 17:04:21,1,"","","No",NA,"708525A",2021-03-11 17:01:30,2021-03-01,"WR_Elk054",2021-03-12,"NA"
"2021.03.13 00:01:30","2021.03.13 00:00:00","2021.03.13 00:01:30","Succeeded",43.549762,-109.050422,"12T",4823714,657484,7.5,"",2021-03-12 17:04:20,1,"","","No",NA,"708525A",2021-03-12 17:01:30,2021-03-01,"WR_Elk054",2021-03-13,"NA"
"2021.03.14 00:00:30","2021.03.14 00:00:00","2021.03.14 00:00:30","Succeeded",43.56813,-109.06261,"12T",4825731,656452,7.5,"",2021-03-13 17:04:21,1,"","","No",NA,"708525A",2021-03-13 17:00:30,2021-03-01,"WR_Elk054",2021-03-14,"NA"
"2021.03.15 00:01:30","2021.03.15 00:00:00","2021.03.15 00:01:30","Succeeded",43.573451,-109.06776,"12T",4826313,656023,52.5,"",2021-03-14 18:04:20,1,"","","No",NA,"708525A",2021-03-14 18:01:30,2021-03-01,"WR_Elk054",2021-03-15,"NA"
"2021.03.16 00:01:30","2021.03.16 00:00:00","2021.03.16 00:01:30","Succeeded",43.597569,-109.042182,"12T",4829039,658025,7.5,"",2021-03-15 18:04:21,1,"","","No",NA,"708525A",2021-03-15 18:01:30,2021-03-01,"WR_Elk054",2021-03-16,"NA"
"2021.03.17 00:01:30","2021.03.17 00:00:00","2021.03.17 00:01:30","Succeeded",43.592677,-109.014802,"12T",4828549,660248,22.5,"",2021-03-16 18:13:14,1,"","","No",NA,"708525A",2021-03-16 18:01:30,2021-03-01,"WR_Elk054",2021-03-17,"NA"
"2021.03.18 00:01:30","2021.03.18 00:00:00","2021.03.18 00:01:30","Succeeded",43.587441,-109.025273,"12T",4827947,659417,22.5,"",2021-03-17 18:04:24,1,"","","No",NA,"708525A",2021-03-17 18:01:30,2021-03-01,"WR_Elk054",2021-03-18,"NA"
"2021.03.19 00:00:30","2021.03.19 00:00:00","2021.03.19 00:00:30","Succeeded",43.591733,-109.041753,"12T",4828392,658075,7.5,"",2021-03-18 18:04:21,1,"","","No",NA,"708525A",2021-03-18 18:00:30,2021-03-01,"WR_Elk054",2021-03-19,"NA"
"2021.03.20 00:01:30","2021.03.20 00:00:00","2021.03.20 00:01:30","Succeeded",43.586583,-109.025531,"12T",4827851,659398,22.5,"",2021-03-19 18:04:20,1,"","","No",NA,"708525A",2021-03-19 18:01:30,2021-03-01,"WR_Elk054",2021-03-20,"NA"
"2021.03.21 00:01:30","2021.03.21 00:00:00","2021.03.21 00:01:30","Succeeded",43.591561,-109.016175,"12T",4828422,660140,7.5,"",2021-03-20 18:04:21,1,"","","No",NA,"708525A",2021-03-20 18:01:30,2021-03-01,"WR_Elk054",2021-03-21,"NA"
"2021.03.22 00:01:30","2021.03.22 00:00:00","2021.03.22 00:01:30","Succeeded",43.58624,-109.01197,"12T",4827839,660494,7.5,"",2021-03-21 18:04:20,1,"","","No",NA,"708525A",2021-03-21 18:01:30,2021-03-01,"WR_Elk054",2021-03-22,"NA"
"2021.03.23 00:01:30","2021.03.23 00:00:00","2021.03.23 00:01:30","Succeeded",43.587356,-109.023728,"12T",4827940,659541,22.5,"",2021-03-22 18:04:20,1,"","","No",NA,"708525A",2021-03-22 18:01:30,2021-03-01,"WR_Elk054",2021-03-23,"NA"
"2021.03.24 00:01:30","2021.03.24 00:00:00","2021.03.24 00:01:30","Succeeded",43.604007,-108.984933,"12T",4829865,662629,22.5,"",2021-03-23 18:04:20,1,"","","No",NA,"708525A",2021-03-23 18:01:30,2021-03-01,"WR_Elk054",2021-03-24,"NA"
"2021.03.25 00:01:30","2021.03.25 00:00:00","2021.03.25 00:01:30","Succeeded",43.61834,-108.958583,"12T",4831509,664716,52.5,"",2021-03-24 18:04:21,1,"","","No",NA,"708525A",2021-03-24 18:01:30,2021-03-01,"WR_Elk054",2021-03-25,"NA"
"2021.03.26 00:01:30","2021.03.26 00:00:00","2021.03.26 00:01:30","Succeeded",43.624005,-108.925195,"12T",4832205,667394,22.5,"",2021-03-25 18:20:49,1,"","","No",NA,"708525A",2021-03-25 18:01:30,2021-03-01,"WR_Elk054",2021-03-26,"NA"
"2021.03.27 00:01:30","2021.03.27 00:00:00","2021.03.27 00:01:30","Succeeded",43.615079,-108.917041,"12T",4831230,668077,7.5,"",2021-03-26 18:04:20,1,"","","No",NA,"708525A",2021-03-26 18:01:30,2021-03-01,"WR_Elk054",2021-03-27,"NA"
"2021.03.28 00:00:30","2021.03.28 00:00:00","2021.03.28 00:00:30","Succeeded",43.623319,-108.910861,"12T",4832158,668553,7.5,"",2021-03-27 18:04:20,1,"","","No",NA,"708525A",2021-03-27 18:00:30,2021-03-01,"WR_Elk054",2021-03-28,"NA"
"2021.03.29 00:00:30","2021.03.29 00:00:00","2021.03.29 00:00:30","Succeeded",43.620057,-108.935666,"12T",4831745,666560,7.5,"",2021-03-28 18:04:20,1,"","","No",NA,"708525A",2021-03-28 18:00:30,2021-03-01,"WR_Elk054",2021-03-29,"NA"
"2021.03.30 00:01:30","2021.03.30 00:00:00","2021.03.30 00:01:30","Succeeded",43.626151,-109.048533,"12T",4832202,657438,37.5,"",2021-03-29 18:04:21,1,"","","No",NA,"708525A",2021-03-29 18:01:30,2021-03-01,"WR_Elk054",2021-03-30,"NA"
"2021.04.01 00:01:30","2021.04.01 00:00:00","2021.04.01 00:01:30","Succeeded",43.625636,-109.021497,"12T",4832196,659620,22.5,"",2021-03-31 18:04:24,1,"","","No",NA,"708525A",2021-03-31 18:01:30,2021-03-01,"WR_Elk054",2021-04-01,"NA"
"2021.04.02 00:00:30","2021.04.02 00:00:00","2021.04.02 00:00:30","Succeeded",43.619885,-108.931031,"12T",4831735,666935,7.5,"",2021-04-01 18:04:21,1,"","","No",NA,"708525A",2021-04-01 18:00:30,2021-03-01,"WR_Elk054",2021-04-02,"NA"
"2021.04.03 00:02:30","2021.04.03 00:00:00","2021.04.03 00:02:30","Succeeded",43.62967,-108.918157,"12T",4832848,667946,37.5,"",2021-04-02 18:04:20,1,"","","No",NA,"708525A",2021-04-02 18:02:30,2021-03-01,"WR_Elk054",2021-04-03,"NA"
"2021.04.04 00:01:30","2021.04.04 00:00:00","2021.04.04 00:01:30","Succeeded",43.626752,-108.922706,"12T",4832515,667588,7.5,"",2021-04-03 18:04:20,1,"","","No",NA,"708525A",2021-04-03 18:01:30,2021-03-01,"WR_Elk054",2021-04-04,"NA"
"2021.04.05 00:01:30","2021.04.05 00:00:00","2021.04.05 00:01:30","Succeeded",43.627095,-108.921504,"12T",4832555,667684,7.5,"",2021-04-04 18:04:21,1,"","","No",NA,"708525A",2021-04-04 18:01:30,2021-03-01,"WR_Elk054",2021-04-05,"NA"
"2021.04.06 00:00:30","2021.04.06 00:00:00","2021.04.06 00:00:30","Succeeded",43.625464,-108.921933,"12T",4832373,667653,7.5,"",2021-04-05 18:04:21,1,"","","No",NA,"708525A",2021-04-05 18:00:30,2021-03-01,"WR_Elk054",2021-04-06,"NA"
"2021.04.07 00:02:30","2021.04.07 00:00:00","2021.04.07 00:02:30","Succeeded",43.626065,-108.917127,"12T",4832450,668040,7.5,"",2021-04-06 18:04:21,1,"","","No",NA,"708525A",2021-04-06 18:02:30,2021-03-01,"WR_Elk054",2021-04-07,"NA"
"2021.04.08 00:00:30","2021.04.08 00:00:00","2021.04.08 00:00:30","Succeeded",43.614993,-108.934293,"12T",4831186,666685,7.5,"",2021-04-07 18:04:21,1,"","","No",NA,"708525A",2021-04-07 18:00:30,2021-03-01,"WR_Elk054",2021-04-08,"NA"
"2021.04.09 00:01:30","2021.04.09 00:00:00","2021.04.09 00:01:30","Succeeded",43.613448,-108.95412,"12T",4830974,665090,52.5,"",2021-04-08 18:04:24,1,"","","No",NA,"708525A",2021-04-08 18:01:30,2021-03-01,"WR_Elk054",2021-04-09,"NA"
"2021.04.10 00:00:30","2021.04.10 00:00:00","2021.04.10 00:00:30","Succeeded",43.597569,-108.950086,"12T",4829219,665459,22.5,"",2021-04-09 18:13:29,1,"","","No",NA,"708525A",2021-04-09 18:00:30,2021-03-01,"WR_Elk054",2021-04-10,"NA"
"2021.04.11 00:00:30","2021.04.11 00:00:00","2021.04.11 00:00:30","Succeeded",43.574309,-109.04922,"12T",4826443,657518,7.5,"",2021-04-10 18:04:20,1,"","","No",NA,"708525A",2021-04-10 18:00:30,2021-03-01,"WR_Elk054",2021-04-11,"NA"
"2021.04.12 00:00:30","2021.04.12 00:00:00","2021.04.12 00:00:30","Succeeded",43.58418,-109.00991,"12T",4827614,660665,7.5,"",2021-04-11 18:04:21,1,"","","No",NA,"708525A",2021-04-11 18:00:30,2021-03-01,"WR_Elk054",2021-04-12,"NA"
"2021.04.13 00:01:30","2021.04.13 00:00:00","2021.04.13 00:01:30","Succeeded",43.605981,-108.961415,"12T",4830131,664521,22.5,"",2021-04-12 18:13:31,1,"","","No",NA,"708525A",2021-04-12 18:01:30,2021-03-01,"WR_Elk054",2021-04-13,"NA"
"2021.04.14 00:00:30","2021.04.14 00:00:00","2021.04.14 00:00:30","Succeeded",43.594651,-108.940902,"12T",4828913,666208,7.5,"",2021-04-13 18:13:28,1,"","","No",NA,"708525A",2021-04-13 18:00:30,2021-03-01,"WR_Elk054",2021-04-14,"NA"
"2021.04.15 00:01:30","2021.04.15 00:00:00","2021.04.15 00:01:30","Succeeded",43.59714,-108.944678,"12T",4829182,665896,52.5,"",2021-04-14 18:04:20,1,"","","No",NA,"708525A",2021-04-14 18:01:30,2021-03-01,"WR_Elk054",2021-04-15,"NA"
"2021.04.16 00:01:30","2021.04.16 00:00:00","2021.04.16 00:01:30","Succeeded",43.577914,-108.963733,"12T",4827009,664411,7.5,"",2021-04-15 18:04:21,1,"","","No",NA,"708525A",2021-04-15 18:01:30,2021-03-01,"WR_Elk054",2021-04-16,"NA"
"2021.04.17 00:02:30","2021.04.17 00:00:00","2021.04.17 00:02:30","Succeeded",43.570018,-108.962445,"12T",4826134,664536,7.5,"",2021-04-16 18:04:21,1,"","","No",NA,"708525A",2021-04-16 18:02:30,2021-03-01,"WR_Elk054",2021-04-17,"NA"
"2021.04.18 00:01:30","2021.04.18 00:00:00","2021.04.18 00:01:30","Succeeded",43.573709,-108.971543,"12T",4826526,663791,52.5,"",2021-04-17 18:13:32,2,"","","No",NA,"708525A",2021-04-17 18:01:30,2021-03-01,"WR_Elk054",2021-04-18,"NA"
"2021.04.20 00:03:30","","2021.04.20 00:03:30","Succeeded",43.566413,-109.030166,"12T",4825602,659077,22.5,"",2021-04-19 18:04:21,1,"","","No",NA,"708525A",2021-04-19 18:03:30,2021-03-01,"WR_Elk054",2021-04-20,"NA"
"2021.04.21 00:02:30","2021.04.21 00:00:00","2021.04.21 00:02:30","Succeeded",43.551822,-109.005189,"12T",4824030,661133,7.5,"",2021-04-20 18:04:24,1,"","","No",NA,"708525A",2021-04-20 18:02:30,2021-03-01,"WR_Elk054",2021-04-21,"NA"
"2021.04.22 00:00:30","2021.04.22 00:00:00","2021.04.22 00:00:30","Succeeded",43.543496,-109.015574,"12T",4823085,660316,7.5,"",2021-04-21 18:04:21,1,"","","No",NA,"708525A",2021-04-21 18:00:30,2021-03-01,"WR_Elk054",2021-04-22,"NA"
"2021.04.23 00:01:30","2021.04.23 00:00:00","2021.04.23 00:01:30","Succeeded",43.5465,-109.03008,"12T",4823391,659136,7.5,"",2021-04-22 18:04:20,1,"","","No",NA,"708525A",2021-04-22 18:01:30,2021-03-01,"WR_Elk054",2021-04-23,"NA"
"2021.04.24 00:00:30","2021.04.24 00:00:00","2021.04.24 00:00:30","Succeeded",43.542466,-109.032912,"12T",4822937,658918,7.5,"",2021-04-23 18:04:20,1,"","","No",NA,"708525A",2021-04-23 18:00:30,2021-03-01,"WR_Elk054",2021-04-24,"NA"
"2021.04.25 00:01:30","2021.04.25 00:00:00","2021.04.25 00:01:30","Succeeded",43.545213,-108.971887,"12T",4823361,663841,22.5,"",2021-04-24 18:04:21,1,"","","No",NA,"708525A",2021-04-24 18:01:30,2021-03-01,"WR_Elk054",2021-04-25,"NA"
"2021.04.26 00:01:30","2021.04.26 00:00:00","2021.04.26 00:01:30","Succeeded",43.562207,-109.009051,"12T",4825176,660793,7.5,"",2021-04-25 18:13:29,1,"","","No",NA,"708525A",2021-04-25 18:01:30,2021-03-01,"WR_Elk054",2021-04-26,"NA"
"2021.04.27 00:00:30","2021.04.27 00:00:00","2021.04.27 00:00:30","Succeeded",43.551221,-109.044414,"12T",4823888,657966,7.5,"",2021-04-26 18:04:24,1,"","","No",NA,"708525A",2021-04-26 18:00:30,2021-03-01,"WR_Elk054",2021-04-27,"NA"
"2021.04.28 00:01:30","2021.04.28 00:00:00","2021.04.28 00:01:30","Succeeded",43.552251,-109.042268,"12T",4824006,658137,7.5,"",2021-04-27 18:04:21,1,"","","No",NA,"708525A",2021-04-27 18:01:30,2021-03-01,"WR_Elk054",2021-04-28,"NA"
"2021.04.29 00:00:30","2021.04.29 00:00:00","2021.04.29 00:00:30","Succeeded",43.559976,-109.058404,"12T",4824834,656813,7.5,"",2021-04-28 18:04:22,1,"","","No",NA,"708525A",2021-04-28 18:00:30,2021-03-01,"WR_Elk054",2021-04-29,"NA"
"2021.04.30 00:01:30","2021.04.30 00:00:00","2021.04.30 00:01:30","Succeeded",43.579545,-109.086642,"12T",4826954,654482,7.5,"",2021-04-29 18:20:08,1,"","","No",NA,"708525A",2021-04-29 18:01:30,2021-03-01,"WR_Elk054",2021-04-30,"NA"
"2021.05.01 00:01:30","2021.05.01 00:00:00","2021.05.01 00:01:30","Succeeded",43.605294,-109.102349,"12T",4829785,653149,7.5,"",2021-04-30 18:04:21,1,"","","No",NA,"708525A",2021-04-30 18:01:30,2021-03-01,"WR_Elk054",2021-05-01,"NA"
"2021.05.02 00:00:30","2021.05.02 00:00:00","2021.05.02 00:00:30","Succeeded",43.611131,-109.143462,"12T",4830358,649816,7.5,"",2021-05-01 18:04:21,1,"","","No",NA,"708525A",2021-05-01 18:00:30,2021-03-01,"WR_Elk054",2021-05-02,"NA"
"2021.05.03 00:00:30","2021.05.03 00:00:00","2021.05.03 00:00:30","Succeeded",43.590446,-109.14475,"12T",4828058,649764,7.5,"",2021-05-02 18:04:21,1,"","","No",NA,"708525A",2021-05-02 18:00:30,2021-03-01,"WR_Elk054",2021-05-03,"NA"
"2021.05.04 00:01:30","2021.05.04 00:00:00","2021.05.04 00:01:30","Succeeded",43.574567,-109.123807,"12T",4826333,651494,7.5,"",2021-05-03 18:04:24,1,"","","No",NA,"708525A",2021-05-03 18:01:30,2021-03-01,"WR_Elk054",2021-05-04,"NA"
"2021.05.05 00:00:30","2021.05.05 00:00:00","2021.05.05 00:00:30","Succeeded",43.576798,-109.081922,"12T",4826658,654871,7.5,"",2021-05-04 18:04:21,1,"","","No",NA,"708525A",2021-05-04 18:00:30,2021-03-01,"WR_Elk054",2021-05-05,"NA"
"2021.05.06 00:00:30","2021.05.06 00:00:00","2021.05.06 00:00:30","Succeeded",43.577914,-109.075999,"12T",4826793,655346,7.5,"",2021-05-05 18:04:21,1,"","","No",NA,"708525A",2021-05-05 18:00:30,2021-03-01,"WR_Elk054",2021-05-06,"NA"
"2021.05.07 00:01:30","2021.05.07 00:00:00","2021.05.07 00:01:30","Succeeded",43.570361,-109.07351,"12T",4825959,655566,22.5,"",2021-05-06 18:04:20,1,"","","No",NA,"708525A",2021-05-06 18:01:30,2021-03-01,"WR_Elk054",2021-05-07,"NA"
"2021.05.08 00:02:30","2021.05.08 00:00:00","2021.05.08 00:02:30","Succeeded",43.572249,-109.104838,"12T",4826110,653032,7.5,"",2021-05-07 18:13:28,1,"","","No",NA,"708525A",2021-05-07 18:02:30,2021-03-01,"WR_Elk054",2021-05-08,"NA"
"2021.05.09 00:00:30","2021.05.09 00:00:00","2021.05.09 00:00:30","Succeeded",43.562379,-109.160028,"12T",4824914,648599,7.5,"",2021-05-08 18:13:28,1,"","","No",NA,"708525A",2021-05-08 18:00:30,2021-03-01,"WR_Elk054",2021-05-09,"NA"
"2021.05.10 00:00:30","2021.05.10 00:00:00","2021.05.10 00:00:30","Succeeded",43.570447,-109.166121,"12T",4825799,648088,7.5,"",2021-05-09 18:04:24,1,"","","No",NA,"708525A",2021-05-09 18:00:30,2021-03-01,"WR_Elk054",2021-05-10,"NA"
"2021.05.11 00:01:30","2021.05.11 00:00:00","2021.05.11 00:01:30","Succeeded",43.558602,-109.132304,"12T",4824544,650848,7.5,"",2021-05-10 18:04:23,1,"","","No",NA,"708525A",2021-05-10 18:01:30,2021-03-01,"WR_Elk054",2021-05-11,"NA"
"2021.05.12 00:01:30","2021.05.12 00:00:00","2021.05.12 00:01:30","Succeeded",43.535857,-109.144063,"12T",4821997,649955,22.5,"",2021-05-11 18:04:20,1,"","","No",NA,"708525A",2021-05-11 18:01:30,2021-03-01,"WR_Elk054",2021-05-12,"NA"
"2021.05.13 00:00:30","2021.05.13 00:00:00","2021.05.13 00:00:30","Succeeded",43.522639,-109.185004,"12T",4820456,646679,7.5,"",2021-05-12 18:04:21,1,"","","No",NA,"708525A",2021-05-12 18:00:30,2021-03-01,"WR_Elk054",2021-05-13,"NA"
"2021.05.14 00:00:30","2021.05.14 00:00:00","2021.05.14 00:00:30","Succeeded",43.519979,-109.201827,"12T",4820131,645325,7.5,"",2021-05-13 18:04:20,1,"","","No",NA,"708525A",2021-05-13 18:00:30,2021-03-01,"WR_Elk054",2021-05-14,"NA"
"2021.05.15 00:00:30","2021.05.15 00:00:00","2021.05.15 00:00:30","Succeeded",43.501439,-109.156766,"12T",4818151,649013,7.5,"",2021-05-14 18:04:20,1,"","","No",NA,"708525A",2021-05-14 18:00:30,2021-03-01,"WR_Elk054",2021-05-15,"NA"
"2021.05.16 00:01:30","2021.05.16 00:00:00","2021.05.16 00:01:30","Succeeded",43.498349,-109.172902,"12T",4817780,647716,22.5,"",2021-05-15 18:04:20,1,"","","No",NA,"708525A",2021-05-15 18:01:30,2021-03-01,"WR_Elk054",2021-05-16,"NA"
"2021.05.17 00:00:30","2021.05.17 00:00:00","2021.05.17 00:00:30","Succeeded",43.50513,-109.180627,"12T",4818519,647075,22.5,"",2021-05-16 18:04:20,1,"","","No",NA,"708525A",2021-05-16 18:00:30,2021-03-01,"WR_Elk054",2021-05-17,"NA"
"2021.05.18 00:00:30","2021.05.18 00:00:00","2021.05.18 00:00:30","Succeeded",43.531909,-109.201655,"12T",4821456,645311,7.5,"",2021-05-17 18:04:20,1,"","","No",NA,"708525A",2021-05-17 18:00:30,2021-03-01,"WR_Elk054",2021-05-18,"NA"
"2021.05.19 00:01:30","2021.05.19 00:00:00","2021.05.19 00:01:30","Succeeded",43.537145,-109.192042,"12T",4822054,646075,22.5,"",2021-05-18 18:04:21,1,"","","No",NA,"708525A",2021-05-18 18:01:30,2021-03-01,"WR_Elk054",2021-05-19,"NA"
